"id","url","title","visit_time","visit_count","last_visit_time"
ï»¿"58","https://www.google.com.tw/search?q=windows+%E8%A7%A3%E5%A3%93%E7%B8%AE+.tar.gz&sxsrf=APwXEdcQ1Y6C5hIm5G3iyMPpa1mmkNFApw%3A1688105433350&source=hp&ei=2XGeZMn-EsqY-AaulrrgDw&iflsig=AOEireoAAAAAZJ5_6c4qhp2-6i19QNeqkuY0LKiiK9Jz&ved=0ahUKEwiJz8jlqur_AhVKDN4KHS6LDvwQ4dUDCAs&uact=5&oq=windows+%E8%A7%A3%E5%A3%93%E7%B8%AE+.tar.gz&gs_lcp=Cgdnd3Mtd2l6EAMyBAgAEB46BwgjEOoCECc6BAgjECc6BwgjEIoFECc6BwgAEIoFEEM6CwgAEIAEELEDEIMBOg0IABCKBRCxAxCDARBDOgUIABCiBDoFCAAQgAQ6BggAEAgQHjoGCAAQBRAeUL4IWKklYM4oaAFwAHgBgAF-iAH2CJIBBDIwLjGYAQCgAQGgAQKwAQo&sclient=gws-wiz","windows ¸ÑÀ£ÁY .tar.gz - Google ·j´M","1688105441","2","1688105441"
ï»¿"59","https://www.google.com.tw/search?q=windows+%E8%A7%A3%E5%A3%93%E7%B8%AE+.tar.gz&sxsrf=APwXEdcQ1Y6C5hIm5G3iyMPpa1mmkNFApw%3A1688105433350&source=hp&ei=2XGeZMn-EsqY-AaulrrgDw&iflsig=AOEireoAAAAAZJ5_6c4qhp2-6i19QNeqkuY0LKiiK9Jz&ved=0ahUKEwiJz8jlqur_AhVKDN4KHS6LDvwQ4dUDCAs&uact=5&oq=windows+%E8%A7%A3%E5%A3%93%E7%B8%AE+.tar.gz&gs_lcp=Cgdnd3Mtd2l6EAMyBAgAEB46BwgjEOoCECc6BAgjECc6BwgjEIoFECc6BwgAEIoFEEM6CwgAEIAEELEDEIMBOg0IABCKBRCxAxCDARBDOgUIABCiBDoFCAAQgAQ6BggAEAgQHjoGCAAQBRAeUL4IWKklYM4oaAFwAHgBgAF-iAH2CJIBBDIwLjGYAQCgAQGgAQKwAQo&sclient=gws-wiz","windows ¸ÑÀ£ÁY .tar.gz - Google ·j´M","1688105441","2","1688105441"
ï»¿"60","https://www.google.com.tw/search?q=go+windows+%E5%AE%89%E8%A3%9D&sxsrf=APwXEdeDMSxs0NtEZLH5dEOA-_fpJq8ahQ%3A1688105197708&source=hp&ei=7XCeZM79KNjn-Qao6Z6QCQ&iflsig=AOEireoAAAAAZJ5-_cpw3JhFvtShc6o1kGj7eQynY6A-&oq=go+windows&gs_lcp=Cgdnd3Mtd2l6EAEYAjIFCAAQgAQyBQgAEIAEMgUIABCABDIICAAQgAQQywEyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywE6BwgjEOoCECc6BwgjEIoFECc6DAgjEIoFEBMQgAQQJzoRCC4QgAQQsQMQgwEQxwEQ0QM6CwgAEIAEELEDEIMBOgsILhCDARCxAxCKBToHCAAQgAQQCjoICAAQgAQQsQM6CwgAEIoFELEDEIMBOhEILhCABBCxAxCDARDHARCvAToFCC4QgAQ6DgguEIAEEMcBEK8BEMsBUJgHWNUSYOMmaAFwAHgAgAGIAYgB7ASSAQM5LjGYAQCgAQGwAQo&sclient=gws-wiz","go windows ¦w¸Ë - Google ·j´M","1688105558","3","1688105558"
ï»¿"61","https://hackmd.io/@Aquamay/SyoMtSzF_","µ{¦¡¤p¥ÕªºGolang¾Ç²ßµ§°O - HackMD","1688105561","1","1688105561"
ï»¿"62","https://hackmd.io/@Aquamay/SyoMtSzF_/https%3A%2F%2Fhackmd.io%2F%40Aquamay%2FB1xRKNMYd","¦w¸Ë»P°t¸m - HackMD","1688105563","1","1688139938"
ï»¿"63","https://golang.org/dl/","All releases - The Go Programming Language","1688105578","2","1688105578"
ï»¿"64","https://go.dev/dl/","All releases - The Go Programming Language","1688105578","2","1688105578"
ï»¿"65","https://www.google.com.tw/search?q=vs+code+download&sxsrf=APwXEdfIsMCEZ9dxMoVl93K6XMPFr5onDQ%3A1688105439914&ei=33GeZLi0N8bM-QbHgo3gDw&ved=0ahUKEwj4n9voqur_AhVGZt4KHUdBA_wQ4dUDCA8&uact=5&oq=vs+code+download&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQgAQyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywE6BwgjEIoFECc6BAgjECc6CAgAEIAEELEDOhEILhCABBCxAxCDARDHARDRAzoOCC4QgAQQsQMQxwEQ0QM6CwguEIAEELEDEIMBOgsIABCABBCxAxCDAToKCAAQigUQsQMQQzoHCAAQigUQQzoRCC4QgAQQsQMQgwEQxwEQrwFKBAhBGABQAFiYEWCUEmgAcAF4AIABlgGIAc8JkgEEMTIuNJgBAKABAcABAQ&sclient=gws-wiz-serp","vs code download - Google ·j´M","1688106260","2","1688106260"
ï»¿"66","https://www.google.com.tw/search?q=vs+code+download&sxsrf=APwXEdfIsMCEZ9dxMoVl93K6XMPFr5onDQ%3A1688105439914&ei=33GeZLi0N8bM-QbHgo3gDw&ved=0ahUKEwj4n9voqur_AhVGZt4KHUdBA_wQ4dUDCA8&uact=5&oq=vs+code+download&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQgAQyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywEyCAgAEIAEEMsBMggIABCABBDLATIICAAQgAQQywE6BwgjEIoFECc6BAgjECc6CAgAEIAEELEDOhEILhCABBCxAxCDARDHARDRAzoOCC4QgAQQsQMQxwEQ0QM6CwguEIAEELEDEIMBOgsIABCABBCxAxCDAToKCAAQigUQsQMQQzoHCAAQigUQQzoRCC4QgAQQsQMQgwEQxwEQrwFKBAhBGABQAFiYEWCUEmgAcAF4AIABlgGIAc8JkgEEMTIuNJgBAKABAcABAQ&sclient=gws-wiz-serp","vs code download - Google ·j´M","1688106260","2","1688106260"
ï»¿"67","https://code.visualstudio.com/download","Download Visual Studio Code - Mac, Linux, Windows","1688106263","1","1688106263"
ï»¿"68","https://code.visualstudio.com/docs/?dv=win","Documentation for Visual Studio Code","1688106266","1","1688139931"
ï»¿"69","https://www.bing.com/search?q=python+download&form=ANNTH1&refig=bb4eecb2f21d4d77b0d08ac73e755c1e","bing.com/ck/a?!&&p=a7da17b12e3a0ba0JmltdHM9MTY4Nzk5NjgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTIwMw&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=python+download&u=a1aHR0cHM6Ly93d3cucHl0aG9uLm9yZy9kb3dubG9hZHMv&ntb=1","1688106488","2","1688139928"
ï»¿"70","https://www.bing.com/ck/a?!&&p=a7da17b12e3a0ba0JmltdHM9MTY4Nzk5NjgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTIwMw&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=python+download&u=a1aHR0cHM6Ly93d3cucHl0aG9uLm9yZy9kb3dubG9hZHMv&ntb=1"," ","1688106490","1","1688106490"
ï»¿"71","https://www.bing.com/search?q=python+download&form=ANNTH1&refig=bb4eecb2f21d4d77b0d08ac73e755c1e","bing.com/ck/a?!&&p=a7da17b12e3a0ba0JmltdHM9MTY4Nzk5NjgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTIwMw&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=python+download&u=a1aHR0cHM6Ly93d3cucHl0aG9uLm9yZy9kb3dubG9hZHMv&ntb=1","1688106490","2","1688139928"
ï»¿"72","https://www.python.org/downloads/","Download Python | Python.org","1688106491","1","1688139924"
ï»¿"73","https://www.python.org/downloads/","Download Python | Python.org","1688139924","1","1688139924"
ï»¿"74","https://www.bing.com/search?q=python+download&form=ANNTH1&refig=bb4eecb2f21d4d77b0d08ac73e755c1e","bing.com/ck/a?!&&p=a7da17b12e3a0ba0JmltdHM9MTY4Nzk5NjgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTIwMw&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=python+download&u=a1aHR0cHM6Ly93d3cucHl0aG9uLm9yZy9kb3dubG9hZHMv&ntb=1","1688139928","2","1688139928"
ï»¿"75","https://code.visualstudio.com/docs/?dv=win","Documentation for Visual Studio Code","1688139931","1","1688139931"
ï»¿"76","https://hackmd.io/@Aquamay/SyoMtSzF_/https%3A%2F%2Fhackmd.io%2F%40Aquamay%2FB1xRKNMYd","¦w¸Ë»P°t¸m - HackMD","1688139938","1","1688139938"
ï»¿"77","https://www.bing.com/search?q=Bing%2BAI&FORM=ANWSB6&PC=U531&showconv=1","²á¤Ñ","1688364829","1","1688364829"
ï»¿"78","https://www.bing.com/search?q=google&cvid=db28fdfce95e45c6b06d0f7ebf70f7df&aqs=edge.0.0l9.719j0j4&FORM=ANAB01&PC=U531","bing.com/ck/a?!&&p=e1e5dc4230951c6bJmltdHM9MTY4Nzk5NjgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTE4NA&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=google&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS50dy8&ntb=1","1688364834","2","1688364834"
ï»¿"79","https://www.bing.com/search?q=google&cvid=5cda1780dbc44aec9fecdfd2ea98377b&aqs=edge.0.69i59j0l4j69i60l2j69i65l2.992j0j1&FORM=ANSPA1&PC=U531","bing.com/ck/a?!&&p=6c5bd2a6e55508bcJmltdHM9MTY4ODQyODgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTE3NA&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=google&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS50dy8&ntb=1","1688364862","4","1688624887"
ï»¿"80","https://www.bing.com/ck/a?!&&p=3c2a0b29e79e95abJmltdHM9MTY4ODI1NjAwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTE3NA&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=google&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS50dy8&ntb=1"," ","1688364865","2","1688364911"
ï»¿"81","https://www.bing.com/search?q=google&cvid=5cda1780dbc44aec9fecdfd2ea98377b&aqs=edge.0.69i59j0l4j69i60l2j69i65l2.992j0j1&FORM=ANSPA1&PC=U531","bing.com/ck/a?!&&p=6c5bd2a6e55508bcJmltdHM9MTY4ODQyODgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTE3NA&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=google&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS50dy8&ntb=1","1688364865","4","1688624887"
ï»¿"82","https://www.google.com.tw/","Google","1688364865","11","1691646450"
ï»¿"83","https://www.google.com.tw/search?q=visual+stusio+2019&sxsrf=AB5stBgdTHg5C7HBrEEYIwLqLLoeu63iOw%3A1688364866610&source=hp&ei=QmeiZPbwIsWS2roP4p2T0Ao&iflsig=AD69kcEAAAAAZKJ1UqLuThxiCZ1NtjN1HhzQ9dVsNFqz&ved=0ahUKEwj2mf6g8fH_AhVFiVYBHeLOBKoQ4dUDCAs&uact=5&oq=visual+stusio+2019&gs_lcp=Cgdnd3Mtd2l6EAMyCggAEIAEELEDEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAo6BwgjEOoCECc6BwguEOoCECc6BwgjEIoFECc6BAgjECc6CwgAEIAEELEDEIMBOhEILhCABBCxAxCDARDHARDRAzoLCC4QgAQQsQMQgwE6DQgAEIoFELEDEIMBEEM6CggAEIoFELEDEEM6BwgAEIoFEEM6CAgAEIAEELEDOgUIABCABDoNCAAQgAQQsQMQgwEQClCPEFjdPGD5T2gBcAB4AIABX4gBrQmSAQIxOJgBAKABAbABCg&sclient=gws-wiz","visual stusio 2019 - Google ·j´M","1688364880","2","1688364881"
ï»¿"84","https://www.google.com.tw/search?q=visual+stusio+2019&sxsrf=AB5stBgdTHg5C7HBrEEYIwLqLLoeu63iOw%3A1688364866610&source=hp&ei=QmeiZPbwIsWS2roP4p2T0Ao&iflsig=AD69kcEAAAAAZKJ1UqLuThxiCZ1NtjN1HhzQ9dVsNFqz&ved=0ahUKEwj2mf6g8fH_AhVFiVYBHeLOBKoQ4dUDCAs&uact=5&oq=visual+stusio+2019&gs_lcp=Cgdnd3Mtd2l6EAMyCggAEIAEELEDEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAo6BwgjEOoCECc6BwguEOoCECc6BwgjEIoFECc6BAgjECc6CwgAEIAEELEDEIMBOhEILhCABBCxAxCDARDHARDRAzoLCC4QgAQQsQMQgwE6DQgAEIoFELEDEIMBEEM6CggAEIoFELEDEEM6BwgAEIoFEEM6CAgAEIAEELEDOgUIABCABDoNCAAQgAQQsQMQgwEQClCPEFjdPGD5T2gBcAB4AIABX4gBrQmSAQIxOJgBAKABAbABCg&sclient=gws-wiz","visual stusio 2019 - Google ·j´M","1688364881","2","1688364881"
ï»¿"85","https://visualstudio.microsoft.com/zh-hant/vs/older-downloads/","Visual Studio ÂÂª©¤U¸ü - 2019¡B2017¡B2015 »P§ó¦­ª©¥»","1688364884","4","1688626069"
ï»¿"86","https://my.visualstudio.com/Downloads?q=visual%20studio%202019&wt.mc_id=o~msft~vscom~older-downloads","Downloads - Visual Studio Subscriptions Portal","1688364904","4","1688626091"
ï»¿"87","https://app.vssps.visualstudio.com/_signin?realm=my.visualstudio.com&reply_to=https%3A%2F%2Fmy.visualstudio.com%2FDownloads%3Fq%3Dvisual%2520studio%25202019%26wt.mc_id%3Do~msft~vscom~older-downloads&redirect=1&mkt=zh-TW&context=eyJodCI6MywiaGlkIjoiN2QxNmE5OTUtMDA0Mi1kMGZhLWRhZGQtYTQ4YzUzYWRkYjllIiwicXMiOnt9LCJyciI6IiIsInZoIjoiIiwiY3YiOiIiLCJjcyI6IiJ90#ctx=eyJTaWduSW5Db29raWVEb21haW5zIjpbImh0dHBzOi8vbG9naW4ud2luZG93cy5uZXQiLCJodHRwczovL2xvZ2luLm1pY3Jvc29mdG9ubGluZS5jb20iXX01","µn¤J±zªº±b¤á","1688364904","2","1688365052"
ï»¿"88","https://login.microsoftonline.com/common/oauth2/authorize?client_id=499b84ac-1321-427f-aa17-267ca6975798&site_id=501454&response_mode=form_post&response_type=code+id_token&redirect_uri=https%3A%2F%2Fapp.vssps.visualstudio.com%2F_signedin&nonce=10b0088c-a5a2-4934-8260-4e9502a8dd2f&state=realm%3Dmy.visualstudio.com%26reply_to%3Dhttps%253A%252F%252Fmy.visualstudio.com%252FDownloads%253Fq%253Dvisual%252520studio%2525202019%2526wt.mc_id%253Do~msft~vscom~older-downloads%26ht%3D3%26mkt%3Dzh-TW%26nonce%3D10b0088c-a5a2-4934-8260-4e9502a8dd2f&resource=https%3A%2F%2Fmanagement.core.windows.net%2F&cid=10b0088c-a5a2-4934-8260-4e9502a8dd2f&wsucxt=1&githubsi=true&msaoauth2=true&mkt=zh-TW","µn¤J±zªº±b¤á","1688364905","1","1688625603"
ï»¿"89","https://www.bing.com/ck/a?!&&p=3c2a0b29e79e95abJmltdHM9MTY4ODI1NjAwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTE3NA&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=google&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS50dy8&ntb=1"," ","1688364911","2","1688364911"
ï»¿"90","https://www.bing.com/search?q=google&cvid=5cda1780dbc44aec9fecdfd2ea98377b&aqs=edge.0.69i59j0l4j69i60l2j69i65l2.992j0j1&FORM=ANSPA1&PC=U531","bing.com/ck/a?!&&p=6c5bd2a6e55508bcJmltdHM9MTY4ODQyODgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTE3NA&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=google&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS50dy8&ntb=1","1688364911","4","1688624887"
ï»¿"91","https://www.google.com.tw/","Google","1688364912","11","1691646450"
ï»¿"92","https://chat.google.com/?authuser=0","Chat","1688364920","1","1688364920"
ï»¿"93","https://accounts.google.com/ServiceLogin?passive=1209600&osid=1&continue=https://chat.google.com/?authuser%3D0&followup=https://chat.google.com/?authuser%3D0&authuser=0","Chat","1688364920","1","1688364920"
ï»¿"94","https://chat.google.com/accounts/SetOSID?authuser=0&continue=https://chat.google.com/?authuser%3D0%26pli%3D1&osidt=ALWU2cvsbBekUiF4i62O1BBqD16TftaxlKN5QGQqeDcTn3fpElHcxLUXdpgzrWNV_8CJCbgOHgsy9VfZ9vPtY8B5cGa5UZrWZC59fAyj7VdLLYvaRNBkNuvRjt_Kexp8scTkILSjrXY5A14UCK7FMeBCFYtslJ5Z_w5W5tgUFo9Aua68dp57lzeWfLCfqP2_g0jSY4ef1bdPTgD7-IfklkX36yanEOGLJ-Lt99KIvSrvnl9G_QikWck&ifkv=AeDOFXjr8iUTE1VicXWKJJqIbBmlJGMW1loBN3iROzo5hXW5OcjFZPueeNJ-kvAWvHUyZAlrUMlBHA","Chat","1688364920","1","1688364920"
ï»¿"95","https://chat.google.com/?authuser=0&pli=1","Chat","1688364920","1","1688364920"
ï»¿"96","https://chat.google.com/?pli=1","Chat","1688364920","1","1688364920"
ï»¿"97","https://mail.google.com/chat/u/0/","Chat","1688364920","2","1688364920"
ï»¿"98","https://accounts.google.com/ServiceLogin?service=dynamite&passive=1209600&osid=1&continue=https://mail.google.com/chat/u/0/&followup=https://mail.google.com/chat/u/0/&authuser=0","Chat","1688364920","1","1688364920"
ï»¿"99","https://mail.google.com/accounts/SetOSID?authuser=0&continue=https://mail.google.com/chat/u/0/?pli%3D1&osidt=ALWU2cu4mNHi1gzknq1Zv_tLowmIiw2lW10oJToRa2rUVLlbtuGJwk0wUW9KlPrI5t--voQYoMaiG94Rpt1cRx0pjstF5aW6e816gU9xm5nB6e5oudHTeWR14ZIW6ScPebuyCaXq68tXndmyaInyK_Cx0cXVpd4QpO9no696hsxwCUZWwiLX_aj9ZLZlAjU-p0X3DuqkIt1gWIDsl_VmcLYvTPQvc8g1gRw49QLRWhRyX5Hz5gkTA7Y&ifkv=AeDOFXhKTddFBd7rY5gw_n1f2gLseph_7H_FxzEaTmJu6v23xKC44YFhDfBkK4vzD0Ww1oAuzBghNg","Chat","1688364920","1","1688364920"
ï»¿"100","https://mail.google.com/chat/u/0/?pli=1","Chat","1688364920","1","1688364920"
ï»¿"101","https://mail.google.com/chat/u/0/","Chat","1688364920","2","1688364920"
ï»¿"102","https://mail.google.com/chat/u/0/#onboarding","Chat","1688364923","1","1688364923"
ï»¿"103","https://mail.google.com/chat/u/0/#chat/space/AAAATXLK8m0","ed_interns - Chat","1688364932","1","1688624888"
ï»¿"104","https://www.google.com/url?sa=j&url=https%3A%2F%2Fvisualstudio.microsoft.com%2Fzh-hant%2Fvs%2Folder-downloads%2F&uct=1688104790&usg=ib6p9jatPyOsQZiogZqZUnkBNxo.&source=chat","Visual Studio ÂÂª©¤U¸ü - 2019¡B2017¡B2015 »P§ó¦­ª©¥»","1688364935","1","1688364935"
ï»¿"105","https://visualstudio.microsoft.com/zh-hant/vs/older-downloads/","Visual Studio ÂÂª©¤U¸ü - 2019¡B2017¡B2015 »P§ó¦­ª©¥»","1688364936","4","1688626069"
ï»¿"106","https://my.visualstudio.com/Downloads?q=visual%20studio%202019&wt.mc_id=o~msft~vscom~older-downloads","Downloads - Visual Studio Subscriptions Portal","1688365052","4","1688626091"
ï»¿"107","https://app.vssps.visualstudio.com/_signin?realm=my.visualstudio.com&reply_to=https%3A%2F%2Fmy.visualstudio.com%2FDownloads%3Fq%3Dvisual%2520studio%25202019%26wt.mc_id%3Do~msft~vscom~older-downloads&redirect=1&mkt=zh-TW&context=eyJodCI6MywiaGlkIjoiN2QxNmE5OTUtMDA0Mi1kMGZhLWRhZGQtYTQ4YzUzYWRkYjllIiwicXMiOnt9LCJyciI6IiIsInZoIjoiIiwiY3YiOiIiLCJjcyI6IiJ90#ctx=eyJTaWduSW5Db29raWVEb21haW5zIjpbImh0dHBzOi8vbG9naW4ud2luZG93cy5uZXQiLCJodHRwczovL2xvZ2luLm1pY3Jvc29mdG9ubGluZS5jb20iXX01","µn¤J±zªº±b¤á","1688365052","2","1688365052"
ï»¿"108","https://login.microsoftonline.com/common/oauth2/authorize?client_id=499b84ac-1321-427f-aa17-267ca6975798&site_id=501454&response_mode=form_post&response_type=code+id_token&redirect_uri=https%3A%2F%2Fapp.vssps.visualstudio.com%2F_signedin&nonce=81d899ed-d41d-4a00-84ed-412eeba43768&state=realm%3Dmy.visualstudio.com%26reply_to%3Dhttps%253A%252F%252Fmy.visualstudio.com%252FDownloads%253Fq%253Dvisual%252520studio%2525202019%2526wt.mc_id%253Do~msft~vscom~older-downloads%26ht%3D3%26mkt%3Dzh-TW%26nonce%3D81d899ed-d41d-4a00-84ed-412eeba43768&resource=https%3A%2F%2Fmanagement.core.windows.net%2F&cid=81d899ed-d41d-4a00-84ed-412eeba43768&wsucxt=1&githubsi=true&msaoauth2=true&mkt=zh-TW","µn¤J±zªº±b¤á","1688365053","1","1688365053"
ï»¿"109","https://login.live.com/oauth20_authorize.srf?scope=openid+profile+email+offline_access&response_type=code&client_id=51483342-085c-4d86-bf88-cf50c7252078&response_mode=form_post&redirect_uri=https%3a%2f%2flogin.microsoftonline.com%2fcommon%2ffederation%2foauth2msa&state=rQQIARAAlZE9aBNhGMfvzZdNqbY4uQgOSYa2d7m7XO4jcENsiE0K_ZBKjEt4e_cmuTZ37_XeN5ePIVIsKC52NaM6ZRIHkU7OglCogjjoKpWCduqm15ROOig8PDzPw4_n_3zMhgVOyCUkTdtQJWiwQkYUWElU6iyEgsKKsmJAWVOyiqaWY1lekLKSd3Vy5vjpp53rH5jy7nGe-_5CaQ5BvNayfMQZ2B6B-SalLsml09B1OZ8Ql3C-RdqwRWjbtPAZlK4Rq-Eg03LeAHAAwDcAhqFov8muV0ahhCqYqqYhkzUlwWQlyPOsKgWpJIgIbUApo8jq59D0Sr5Nm-KZw57VRyeheB17ds3FhA7DH4GHYMvW7d4f4ikPua1ejWJ9PGgyk0-KxcD-ggbVAu44LQzNgCtuJzOFcyQpZkX-nBuHIi9oSVHuUM42apYZcHhgkzod-CRoM8AtE3msedEq1aR6JmVvUX28csrBjoH0f1l7FE5cXNeGDmwgGzk0mNRDXMdyAgHCOYimX4VjgayNnYMIOIpM8eHcxMTkDHONucGcRsCzaPDDw4Xd14_f37_5fPbBkx1bZt5F00jMZ-cW28UetjrZquVWllerC-slUtLqfJcsqeWlsnwLd92u39DFnLAXA3ux2I8YeHSJ2Y__19dfToG3l5nTK_u_vj48_PnlePFoer5CqHe77fZ5f4Vsm3jVKpTyy6oB_c27d9a2Ku05KJc3rbWye6-q_wY1&estsfed=1&uaid=81d899edd41d4a0084ed412eeba43768&cobrandid=31ffa2bb-717b-40bc-831f-f7f1a66612db&fci=499b84ac-1321-427f-aa17-267ca6975798&wsucxt=1&mkt=zh-TW&username=james61124%40gmail.com&login_hint=james61124%40gmail.com","Ä~Äò","1688365058","1","1688365058"
ï»¿"110","https://login.microsoftonline.com/common/federation/oauth2msa","Working...","1688365059","1","1688365059"
ï»¿"111","https://app.vssps.visualstudio.com/_signedin"," ","1688365059","1","1688365059"
ï»¿"112","https://my.visualstudio.com/Downloads?q=visual%20studio%202019&wt.mc_id=o~msft~vscom~older-downloads","Downloads - Visual Studio Subscriptions Portal","1688365060","4","1688626091"
ï»¿"113","https://visualstudio.microsoft.com/thank-you-downloading-visual-studio/?sku=Community&rel=16&src=myvs&utm_medium=microsoft&utm_source=my.visualstudio.com&utm_campaign=download&utm_content=vs+community+2019","Thank You for Downloading Visual Studio Community Edition","1688365084","2","1688626180"
ï»¿"114","https://visualstudio.microsoft.com/zh-hant/thank-you-downloading-visual-studio/?sku=Community&rel=16&src=myvs&utm_medium=microsoft&utm_source=my.visualstudio.com&utm_campaign=download&utm_content=vs+community+2019","Thank You for Downloading Visual Studio Community Edition","1688365086","2","1688626180"
ï»¿"115","https://login.live.com/oauth20_authorize.srf?client_id=7eadcef8-456d-4611-9480-4fff72b8b9e2&scope=user.read&redirect_uri=https%3a%2f%2famcdn.msftauth.net%2fme%2fcallgraph&response_type=code&state=2004a0e8-0b8c-4a17-875e-01b163f2a5ef&response_mode=fragment&prompt=none&login_hint=james61124%40gmail.com&code_challenge=51_F3NqaD3azQt3V05Thv6WV2kbtIMdYuqCxdvqPTUo&code_challenge_method=S256&uaid=b7cd219edd1047f6bdbae27338cdc2b0&msproxy=1&issuer=mso&tenant=common&ui_locales=zh-TW&epct=PAQABAAEAAAD--DLA3VO7QrddgJg7WevrEvc0aH3o5p6Ipy5LHE7KKjTmlFv3t_lJs9s3Zwya0SXe9qBtMu_kpC2Mf1q0SnfW_wpDT0zuMsnGFtspOO4-2_uiXc2h1Q_mITvi6gEF--WHcZm_b9tftQnvOFvjrcJlKr-O60u79tCcMLBRBOk21VzfZv5dXWYa5rQoje0EWMgrjSrrWAqwF2l3T4uqN6DTMWjJ8r9pQxVz14eODC7UBCAA&jshs=0"," ","1688365089","1","1688365089"
ï»¿"116","https://amcdn.msftauth.net/me/callgraph#code=M.C107_BAY.2.4f013d38-2f94-f97b-74c2-c2c97bd65344&state=2004a0e8-0b8c-4a17-875e-01b163f2a5ef"," ","1688365089","1","1688365089"
ï»¿"117","https://mail.google.com/chat/u/0/#chat/space/AAAATXLK8m0","ed_interns - Chat","1688465987","1","1688624888"
ï»¿"118","https://www.bing.com/search?q=google&cvid=5cda1780dbc44aec9fecdfd2ea98377b&aqs=edge.0.69i59j0l4j69i60l2j69i65l2.992j0j1&FORM=ANSPA1&PC=U531","bing.com/ck/a?!&&p=6c5bd2a6e55508bcJmltdHM9MTY4ODQyODgwMCZpZ3VpZD0yMzU0ZWFiNi0zNjYxLTY4NTYtMjAxZi1mOWY2MzI2MTZlNDEmaW5zaWQ9NTE3NA&ptn=3&hsh=3&fclid=2354eab6-3661-6856-201f-f9f632616e41&psq=google&u=a1aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS50dy8&ntb=1","1688465990","4","1688624887"
